Address,Allocation %,Type,Sum
0xd601320eb7abcb0a4acd97fedfeeeb010902ba87,0.0200022246077227000%,Token Holder,
0xa912f47aa1d216be9db7f011fb2f751fae01ade1,0.0199378018693888000%,Token Holder,
0x89a8ca7d0d3eee3fab3afab7263af619a50e6fd6,0.0198455280067732000%,Token Holder,
0x763713c67c2ffc6c2dafa7142ad65eb87c6ee1e0,0.0198173913942932000%,Token Holder,
0x823d2d51d41d6a0dd5f3111f45837be926d5b33b,0.0197349077886143000%,Token Holder,
0xb29fc57a24fb71bc9ef194ef4dd7461f22366a43,0.0196931967326437000%,Token Holder,
0xeeb5bf63e0507831b7e62e75b8650e2fa0fa6055,0.0196077871156659000%,Token Holder,
0x5bfd999e3974578d8eeb15d76af1ed319a1e25b9,0.0195393682416043000%,Token Holder,
0x70441ebee5b2d5dbf969511723c1b129d72b417d,0.0195112537045171000%,Token Holder,
0x6db39feb6d010dcf57db5ef7551b0c3f70a1c0c5,0.0195041854900856000%,Token Holder,
0xd1b6c985e4c1868f139f36d621eb3ca3d92d3b35,0.0194898468838176000%,Token Holder,
0x05be3c27e3fd6e4a5d48caf204fa477799381482,0.0194643975038281000%,Token Holder,
0x103cb2a8ffa33e29539146d2b1b00fe19fc42db6,0.0194153310304361000%,Token Holder,
0xd978aabe3dc964b501e8f9c3d8d6268070aa0943,0.0194143339288449000%,Token Holder,
0xa8e8e6757b662014799dc14a6d426355db4d755d,0.0193897638447574000%,Token Holder,
0x62433fff8f73d67c29bb603c46b952cf700d679d,0.0193848699533291000%,Token Holder,
0x1624d2a82a15a3691d86fe1e62a871ca6779a0ed,0.0193642473532086000%,Token Holder,
0xf741c86888e5d9736eba02a115b321369f9c23a1,0.0192557948360211000%,Token Holder,
0x391bd0b36ab6a6fd7023c0a348a52ebb67e999ed,0.0192518474445928000%,Token Holder,
0x55a9a7d8e506e8407937fae75626758d02f4a753,0.0192440873008611000%,Token Holder,
0xe94f5be7021625f7e2f0e8e28b2e4ed274d7e86a,0.0192308811257681000%,Bridger & Token Holder,
0x3fa6e3bd3d705ed68dd4b9444531601cd9508a1a,0.0192293433162690000%,Token Holder,
0x55d8ba4008185bfcfc2051860745d09688ddebc3,0.0192221016501346000%,Token Holder,
0x592831489c4a9d64f3a381b6213c77c6eea98384,0.0192112391827166000%,Token Holder,
0xc695d7097a6a4208b33cc7b85f8a6844a90977dd,0.0192096860483592000%,Token Holder,
0x9992e717677fe655c522dbc38103ca1a24862c25,0.0191632578500301000%,Voter & Token Holder,
0xed3b0d792dba6b1f039aa354836964152a968a44,0.0191594089521469000%,Token Holder,
0xdc1363d0ac05be5f248638f4f9381fc6eeb4fa97,0.0191273557617988000%,Token Holder,
0xc63d520d38fafbf7905f562fa78a68434a807f6e,0.0191100337641524000%,Token Holder,
0x815156ffe0a75033842f6efd42edd5d365d5f837,0.0191100337641524000%,Token Holder,
0x68d5cc93314fea91f8c8c10cfdd5f1a7efdf78cb,0.0191100337641524000%,Token Holder,
0x0765f3c262483b4fe87a12db8714e1ee1d275a29,0.0191100337641524000%,Token Holder,
0x17769145a368b1ce5f3927933a2f42382142c8d3,0.0190600074986546000%,Token Holder,
0x4eae80ba36a73555eb70d77a0715ed9d99742e21,0.0190565650760868000%,Token Holder,
0xbcb49a811c162b06bf597d13da1018d96e4e9d75,0.0190293764566562000%,Token Holder,
0x81f01bcfe253be84d266911d20833d25e9b518e4,0.0189876457559475000%,Token Holder,
0x768f2a7ccdfde9ebdfd5cea8b635dd590cb3a3f1,0.0189781760093309000%,Token Holder,
0x325409632bccffac706d378a2eca57cafa21ab11,0.0189614649158472000%,Token Holder,
0x48835e4a8cf96dbe77073169afb8c9c437524797,0.0189437709070809000%,Token Holder,
0xdbf8d7f63899dfefb375ca0cd26239fa531b9e34,0.0187999500402539000%,Token Holder,
0x5c7d01f488fc3cee39b7aab06b12939f2868d41e,0.0187281814646693000%,Token Holder,
0x9313f48d578d217cd9cd908ad45bed11ff0a28cd,0.0185893736279453000%,Token Holder,
0x72f6fb8f8d416158e2646db680707d5c21a911fb,0.0184815652881253000%,Token Holder,
0x565ebda96b1bdae6dbd869d60f092c6708539ae2,0.0184459231560391000%,Token Holder,
0x5e05530132831ce161e134d6d9f2a3b1f2b2a382,0.0179519374582911000%,Token Holder,
0x3fddb5cf1e8e5696e1c76bf15f454e04cf161c66,0.0178829877595715000%,Token Holder,
0x91009c5de1ce031e405601739a084451cae98e4c,0.0178571447877725000%,Token Holder,
0x65ed550326b171ae38dfde9b4da40ed5b8342446,0.0177777045914390000%,Token Holder,
0xc8160b24922664d9b3cf7f0acbc149dc33917d15,0.0177580597416065000%,Token Holder,
0xa231648f1a645566f8aa73914622dfb43a956690,0.0176999627301306000%,Token Holder,
0x3120a703bd392e956b9f8ec0ff0ec7d53ae088cd,0.0175518249232160000%,Token Holder,
0x00603ee8d1f240b4a7bbb5fc73cb4d742510167f,0.0175096104947799000%,Token Holder,
0xe5b6bbaef3e30c07c26ba7908cf5ad3894d42737,0.0174614438972613000%,Token Holder,
0xdd2b8fe9bcd8ed6d451ef25b28802f13a44af8f3,0.0172914927014745000%,Token Holder,
0x3c3e1bf0cdef9463d3359d8ddd10cae211a20290,0.0172472813398418000%,Token Holder,
0xbbe9792932c8ea910a4001a7b0d959563104e0a5,0.0171990303877372000%,Token Holder,
0x11cbdac3d00aeeebc4a42ca63accb83a5821a1b9,0.0170459099739395000%,Token Holder,
0xa10230f33c0b6b7891c6bd6aa2c7d77441628b2f,0.0169968817259541000%,Token Holder,
0x4a4f0bf61a08e379d23031f6f7ff8271eb7ccee3,0.0167938788807995000%,Token Holder,
0x4ac9db6686020fdd8ccf5d8c99b1cfa6b2d6fad3,0.0166426653637332000%,Token Holder,
0x50bc0f5702dda25796167533a5b9d400be32b90d,0.0166331412986009000%,Token Holder,
0x4af7f964fb155cc2d59fcd8ca6f2e956d995cbde,0.0166130286359013000%,Token Holder,
0xbdbfbb49ec9c1d18e2976062616d60e8d3126d7d,0.0165550816537716000%,Token Holder,
0xd18fc6c60caec2e842d4b381a0b8a25a7d203990,0.0164700832820845000%,Token Holder,
0xb62eea2cec60d9d156f86a223a9411ece89b93b5,0.0164512117358304000%,Token Holder,
0xd6145d4bd8edda3e5766eef3896559fc98664672,0.0163054895598570000%,Token Holder,
0xe0d5288572f2490c047c2e9bbd4ea4beffe5007d,0.0163054895598570000%,Token Holder,
0x505428711f235aef769bc9320977c7c3cbb6cd87,0.0160255903752849000%,Token Holder,
0x6f183ea947674d9c01aacc26db43dba1e0613204,0.0160010258843811000%,Token Holder,
0x21b4a5022992452fcaf302451ce28b54425f85ce,0.0160006558096503000%,Token Holder,
0x7e1e1717e91187b0e1134b709fd95b9c11c1a77b,0.0160001278580443000%,Token Holder,
0x66744e581ce7030c5de4eba9b7522fdf9b802b73,0.0159934051439426000%,Token Holder,
0x5ec82346d596b14572baa421795e3d495bae12f7,0.0159860007823882000%,Token Holder,
0x9eac82303bff6e4e6ce59c14934a599ed99a5af1,0.0158087341406012000%,Token Holder,
0x340812b662f642a05fcb44423d71e2aeb4234adf,0.0157990649299712000%,Token Holder,
0x3e0b04f10591afbb80944682de2c94ee6be078f1,0.0156798940985331000%,Token Holder,
0x051720854e285ab4e4ca7d4739dcfc188a151360,0.0155290077819322000%,Token Holder,
0xd57299181f54a650682d1e4c50307e37051cb09f,0.0155017794923114000%,Token Holder,
0xb75351d08ca3c1aa6e929faea46f5a5b137509bf,0.0154136821449194000%,Token Holder,
0xdd95d1838e0179e9e574c86324e96b7bed452383,0.0154039672792355000%,Token Holder,
0x643fcfb2f18c81da09be9d5ca99ac97dab80d7b7,0.0153406533950330000%,Token Holder,
0x033f29b41d74e548967b9ea9baa004da704161fb,0.0152649890084491000%,Token Holder,
0x08e0d81f520452bde9b9503cbe86bce004d28cbd,0.0151803691428107000%,Token Holder,
0x1ae528474fc92e3f0ec584c3898d917da49a4b25,0.0150812320295581000%,Token Holder,
0xe02cfaaee92a84b556a6044e848a25544785cd23,0.0150590820037739000%,Token Holder,
0xbd46f96cd9c7c6da30146b4516794265ec900250,0.0149293644918603000%,Token Holder,
0x9a7d70c7c666097415a9529391316f7878d08946,0.0148479466181219000%,Token Holder,
0xc4b997e83a8798ddbe482261bcc736ced100a1ff,0.0148222062125369000%,Token Holder,
0xbbff9b8d0c43e6f018309e92f2137c2690de784d,0.0147400709881415000%,Token Holder,
0x16bc1d01b04cc823ae3d4d116bff64e56d09527f,0.0147265582877078000%,Token Holder,
0xeb6448d095d94fd01757e9b83bb42a396c43530e,0.0147154499160195000%,Token Holder,
0x163e73ef49ca378fb0b57d81e4d3629a3e8aa85c,0.0146778101515447000%,Token Holder,
0x4f85ff4ee8e333ce4e5f2a0ac1c75c225059f5a0,0.0145882060118540000%,Token Holder,
0x5b0ebeeb8c03926bcfb206e66a20ea0b7972aabf,0.0145342806529934000%,Token Holder,
0x57e9ffac12705e7a9b3a3c7be29da20c109b382f,0.0145300089656826000%,Token Holder,
0x15c331a914220c6a31404af1a03b1d9fdc3b4bfb,0.0144835282070913000%,Token Holder,
0x11254b7d20e8017b9eec4059507cab861a785ae0,0.0144656347166751000%,Token Holder,
0x623a184f4b963b98dc85d7f578d0728f456b2731,0.0143669150878348000%,Token Holder,
0x793df1a4d7559d44f746a559652e80fef0a0f44a,0.0143500105770428000%,Token Holder,
0xb9bd4013bb092aa457bb3a37731cfe0cdab6702b,0.0143404613286757000%,Token Holder,
0x6e9c24e6c635dcb588236c0e1ff62064fbdd6887,0.0143401661759366000%,Token Holder,
0x8ff88c895dbff9d890c6b39d8e2a23ac1f6f4728,0.0143358197714108000%,Token Holder,
0xfaa2c1a1fa9614b48d4a6fd09b429444772398e7,0.0143325253231143000%,Token Holder,
0x99bb609087130aff0f45b4ff41cc4ff96eeba1d8,0.0142968188437837000%,Token Holder,
0x2499ae633893094e485fc02a7202a2ee6122ee38,0.0142615584182553000%,Token Holder,
0xdfab6efd824760bf95d6643a7135e44695145aff,0.0142464708611510000%,Token Holder,
0x7cfdba4685ff7834030d856292e16d033a72fb22,0.0141650894193417000%,Token Holder,
0x8761f3f96a5e308a7c91732d9e7f584d98226f09,0.0141446189239591000%,Token Holder,
0x704a7a7d7612148358de851bff326ecbd94e292f,0.0140743038067402000%,Token Holder,
0x886f779bd8cc04baad0ca0e1335ec93916370cf6,0.0140517631470166000%,Token Holder,
0x805e8551b6de99ce1faf829dacaa95d92d8d0046,0.0138607820121010000%,Token Holder,
0x24423b7d7c80ffcc15232a9cc5217a4897b5d93e,0.0136840239493062000%,Token Holder,
0x0e1b2d117c3c5bc34de0d4b4d7452d56fdc86895,0.0136778345637814000%,Token Holder,
0xb74b744a93084990945195e87c4f3b93c36933df,0.0136169749059069000%,Token Holder,
0xd49a4aa245c086b3e559e1f9b4b847bb0abf51f9,0.0135649857110523000%,Token Holder,
0x7d42ca95d3101c615ae092423c6b8098c4cde663,0.0135044259377029000%,Token Holder,
0xc6add703313753e283160f2a89457bee16dff15c,0.0134976130416655000%,Token Holder,
0x0d30126f88afe4f5a64fb2e1133a49c9026d6133,0.0134702826673458000%,Token Holder,
0x66b19a1241fd54fe74dd8e40b7df8c419492e423,0.0132345406543958000%,Token Holder,
0x2cf48f3be45d1786e74b88b7d33b0f6418df9ee2,0.0131641418365681000%,Token Holder,
0x6aa52e2c973804e524f255889219b8722033b6bf,0.0131591362287996000%,Token Holder,
0x6d8da042136d79519b5a766628bc1fff15179891,0.0130837664888363000%,Token Holder,
0x7fa9bc7fa109404217a84d4149b9072e5073fc18,0.0130119956897120000%,Token Holder,
0x77ddd03c2c5416541e268d2e4e8bb90111e92613,0.0129929125244374000%,Token Holder,
0x0bfe578284eeae28eac1037ac275c951c818b8d5,0.0129614637072471000%,Token Holder,
0x4c91b333ae5cfaa548dfcf03129745c8b4dec1ee,0.0129533449852170000%,Token Holder,
0xd98f10ba79091eb4cf58bafeb6681a77ee30b385,0.0129502236257341000%,Token Holder,
0xb4a968a5230d1dfc493568ab1a71f35dfdf3858b,0.0128707056519760000%,Token Holder,
0xffef92268e5e7a74c50ff0a75e8e38ae0446c7e4,0.0128599629950762000%,Token Holder,
0x6116fde218e1806cfeb19a32a1e53dbbad6345f2,0.0128170740255351000%,Token Holder,
0xc6973a3eff913d585e9516ccb956223a410e5f5d,0.0127624711552185000%,Token Holder,
0xf4adc8369e83d6a599e51438d44b5e53a412f807,0.0127223081303015000%,Token Holder,
0x0151404d58b8776a0529ed19f8885628e51299cd,0.0127124800868128000%,Token Holder,
0x61b05fed63ec876c893b2f1657e4da62ddb01c1d,0.0126714849587717000%,Token Holder,
0x9bb2387c97c95b73096d65102cfd54777ecdf941,0.0126229049503346000%,Token Holder,
0x7a6edb6ccec159a4e245ce217d3d1fa37d4dcea6,0.0126126222843406000%,Token Holder,
0x1aea5e7a094ab5f411bc478ca8c86f0424c63de1,0.0125870434822261000%,Token Holder,
0x98fa79efa1097b3e98098af2e45d9d10d21d7bed,0.0124904539094887000%,Token Holder,
0x2a3ff89cc605830d237faec723984a05b5fdb91c,0.0124428106484420000%,Token Holder,
0x8371b0fe574906715efb8d55211f22b0cc35383e,0.0124026402065834000%,Token Holder,
0x0fdd4ec3c28a9e93cc5028d76ba3f0a848b09e74,0.0124010485821283000%,Token Holder,
0xd7cc26c9eabd7a61a3d4b34733a108d33f36c20a,0.0123855128180020000%,Token Holder,
0xb795858775b2cdc8040058b3e7778157228e1c7f,0.0123810141311874000%,Token Holder,
0xa8cfc3c3747c53c742f5768234cdd6ea9a634a85,0.0123794798724179000%,Token Holder,
0x91ce2eaaa0ae31b8b109e4a2038fa7ac3e83034f,0.0123465821296587000%,Token Holder,
0x12bf65191d4d8ff0cd94a87cf18bd30e964a3adc,0.0123254265024395000%,Token Holder,
0x47e95cdb1370518386d4b4b5275261426f41be36,0.0122784682433095000%,Token Holder,
0xe52c75645fc30fb8e547c04e0ddb6ce240bbbaa7,0.0121036045040630000%,Token Holder,
0x773d2395b3d11b69ffd98a8952cc33bf6dafb129,0.0120762560312243000%,Token Holder,
0x4c7ec790ab4f428faad4825a0c1ed237397fbc98,0.0120477591160066000%,Token Holder,
0x16ac8e6e6ac83192120ca165e80ca436436dc994,0.0119385806178064000%,Token Holder,
0x51ca6023a2e8a5c6c5ba8c10b5dfd13921e7db9e,0.0119310349870309000%,Token Holder,
0x5ae91f1b7faeaa37b75643b7b0f6838f28b1d3dc,0.0119025490632127000%,Token Holder,
0xab1d3dd66e0f0799d09ca530c30e8f0b90d87f85,0.0119008243738882000%,Token Holder,
0x79c6e01b3c278842a3bcbf5ba16d830860ad2c57,0.0118563735178063000%,Token Holder,
0xc2e49b93a2bb8b7db1d095f8ccdf3eb79ab53679,0.0118457926816871000%,Token Holder,
0x1bf4058ddc1c40e71033dd20ff6bb7c845310213,0.0118276843712614000%,Token Holder,
0x81ec5c52b536f2d0623fe70820e1da320d4f1f3a,0.0118122989989128000%,Token Holder,
0x11edb3a573248aba66e93f49e10672f2a4064454,0.0118010369740051000%,Token Holder,
0x4f49d938c3ad2437c52eb314f9bd7bdb7fa58da9,0.0117971157735651000%,Token Holder,
0x69c307cb08fb367a2bf28512356a1a8b1c4336b3,0.0117274750460673000%,Token Holder,
0xb6f612ce0fd0e223f34eb9e748cf68c2a79d0de7,0.0116864494914957000%,Token Holder,
0xa93f32aeb1b9fcdc35d5baa6412c01594ff3fa1f,0.0116056108111139000%,Token Holder,
0x997e62b421032bb42494cc27d898be08207560fd,0.0115679053572784000%,Token Holder,
0x254d14241bbe9ee4c23d83bcd7da9b5dd6a7a48b,0.0115657447364726000%,Token Holder,
0x8964a0a2d814c0e6bf96a373f064a0af357bb4ce,0.0115466094254996000%,Bridger & Token Holder,
0x6dc94b977645cc2697d9d60f23c10e291cc90ecd,0.0115078726461476000%,Token Holder,
0x40f8513836da73f108cfda5847db19c31817c068,0.0115014486594517000%,Token Holder,
0x8ea23014065ff40011ec74ab35b97d75bda2793d,0.0114861449702330000%,Token Holder,
0x88c2c6797137a192c1412ebbecbd1996b8338738,0.0114660598928141000%,Token Holder,
0x42a5b79beca7acb906bc1aeb875ef6e06cdedeae,0.0114624311588986000%,Token Holder,
0x33cdb694bd594d358c58514865452ed72020fb2c,0.0114599855675374000%,Token Holder,
0xdd1cccc9f2fe0ed62459bcdf4594da27ecfc93cd,0.0113848883638516000%,Token Holder,
0x7d38fe6335abdfbe535eeec39bb965a04119a9aa,0.0113684584639198000%,Token Holder,
0x539654afe0c85df7db6176258f6dce567d2f8c13,0.0113074383959786000%,Token Holder,
0x73d7d7eda186036fdb6a143993a70f054ee3413e,0.0113024817894263000%,Token Holder,
0x93da56446c61f9d5437995aabde3ba83c848f499,0.0112849766895877000%,Token Holder,
0x6a2c0c6d333b7bdd2b0c961b8d607894d2bb5b51,0.0112746924742261000%,Token Holder,
0xdd96466b00be1000bd0f870378d446ecf096dbb1,0.0112701397497018000%,Token Holder,
0x606c907d3adf101e1c9dbe1fe03a0ff4df61f888,0.0112529299828907000%,Token Holder,
0x77f279b01bf97b4d396f734873463e60dfb4c663,0.0112488445052628000%,Token Holder,
0x7ef00e2edcbc543eccb5cbb6a9c491d0f2d09e26,0.0112225105747008000%,Token Holder,
0x9e0d2e54d18896d58887d460879caf2f46c0dda5,0.0111911251505815000%,Token Holder,
0x1de519a0d3a2bfccca5a8c58c91b215b3723deef,0.0111511251667348000%,Token Holder,
0x322763e021c87feb4c3d3803414d2e8e7f493c67,0.0110847601404379000%,Token Holder,
0xee2f8193cade8ddf00f57768f9a9d2e5bddce1cf,0.0109681511050414000%,Voter & Token Holder,
0xcf92529c5903ed6a21ab38ab6cd8612967d6987b,0.0109641088618268000%,Token Holder,
0xe93d910c5fc44d31fbf64c61ada8dd7c603f1048,0.0109145999266912000%,Token Holder,
0xabd68293e488cf3512cd637d1cd623c145dc6b58,0.0108697033494521000%,Token Holder,
0x75f9c4179b68e03f75cbf195b51c822469b4cc32,0.0108534010501610000%,Token Holder,
0xf725cc2b6ec42fc500f85e82a4ba6289f65354fb,0.0107332802372294000%,Token Holder,
0xc0e67bac1b35ecd62223f8b2f65faf94200bff45,0.0106989984104516000%,Token Holder,
0x5441b6063f6f94ae18b39df1e718c8c3c7619af8,0.0106942232975766000%,Token Holder,
0x71962cab5227d8dfa6ab9aacc5434a4ad15bab03,0.0106925486937009000%,Token Holder,
0x3e7d81b7b1fae155201d1a2a6f73b66c97dede76,0.0106858363712124000%,Token Holder,
0xbc0ba784e8e36907b9562ed03c0cc8544fe09034,0.0106838860306227000%,Token Holder,
0xb5aa35f76d1bfe154e784469c018b5814c5ef5f2,0.0106805947942994000%,Token Holder,
0x08e9fb2764bf573e52a3ba9a9e8901aea467ba88,0.0106600245330122000%,Token Holder,
0x1f0296d70aaab84c68c3666ab01eb2946850325d,0.0106470689509929000%,Token Holder,
0x928696d73c3b668d54dca33073a07ff26270ffe9,0.0106352463924168000%,Token Holder,
0xfa602c79f6f471a896bb8f97fd8eddde16ce128b,0.0106171129789866000%,Token Holder,
0xa33f6d3bffadee7eaa880ef434aab644bddc9bf9,0.0105549289341987000%,Token Holder,
0x91ef752e6d0c40ea0b1d542b440ba4cb35b3ac38,0.0105544222794039000%,Token Holder,
0xf662544be51cea0db3317f7e1a6df07a348c73af,0.0105198088279145000%,Token Holder,
0xbd9bd2e2dfcb8165498810d40ade1bfbf579dfcc,0.0104988305409324000%,Token Holder,
0x04772bdbc12e0267a3b1968af35143050b7bfd9c,0.0103820786244832000%,Token Holder,
0x3f8e70cedb710a8bf8eafb8dd06808e35ed65a6e,0.0103766903859867000%,Token Holder,
0x2100af27ff8eeaad594f9706f260dd0dbbdec8c9,0.0103646937032674000%,Token Holder,
0x93a156d9e075665627f0bf1f250676202c259c38,0.0103380493632345000%,Token Holder,
0xc3cf02ecb40579702b2b8680ef8416c6ac83e0b5,0.0103283340320351000%,Token Holder,
0xbf4c796931727fce4b42e8a7f1b284681a0d5a7c,0.0103121735393451000%,Token Holder,
0x7d450b838ef3413c5815460ff0f4441ad6a59805,0.0103088115999042000%,Token Holder,
0xd835a6b3e3405790ad0ae72704a54da04b59c21c,0.0102497061182191000%,Token Holder,
0x163a1b4cead433ddf49965f145ad0085fe0ec9e4,0.0102427987017133000%,Token Holder,
0x856a1f71766d164b08f8588bdfd4d37c79d18cce,0.0102009550467653000%,Token Holder,
0x0c88bb0492cd7aeafd5d2d17cbc8d8308fedee05,0.0101881816571712000%,Token Holder,
0x20e06f90b28fab9f8e15a8d2180ee8a8f5c64c1c,0.0101820806370738000%,Token Holder,
0xd867b95b65aa4f6dab27fc80b482cfbd3c8d9b51,0.0101483708059173000%,Token Holder,
0xc094ab9e8122201267716b0d463022879a00a55d,0.0101264199402062000%,Token Holder,
0x214385ae66a2f87d2e7ee09de1b99e014b6bdf08,0.0101118615003487000%,Token Holder,
0xa2def465cc3cc202c225fe854ac3d519875ed3a9,0.0100782651794368000%,Token Holder,
0x0459c6a9a4b4a64adee13cfee2019c38b4cf3599,0.0100482228971125000%,Token Holder,
0x19778dc1f2f203836498c4b439cadf533a62cd16,0.0100094695909899000%,Token Holder,
0x7329421df79376435c7cafddaedefc7481890572,0.0099824229583367300%,Token Holder,
0x206815261f480a98498a7f7554356ff3d7fb303f,0.0099756307222946600%,Token Holder,
0x00ce53e931cde07e65ab9f026389f5310f7187da,0.0099235273911846400%,Token Holder,
0x8430622595d7b32e9a31ce8f22ac7050d6ec7f73,0.0099086362600287000%,Token Holder,
0xddd459181d716e5f403830b65b85ab119fe44db2,0.0099072713841673400%,Token Holder,
0x86196c971bbb068db50b2406c268e711e3c39582,0.0098733992157812600%,Token Holder,
0xc56e357599de4418c3a33ad611130d2b2b36b19a,0.0098703018097612800%,Token Holder,
0xf631ee281d282659ecc494593f641d1c258bc3e2,0.0098698372816756600%,Token Holder,
0xc5894a013dfc616cdee55a97816a3d471897febe,0.0098665933661763400%,Token Holder,
0x222af23f5cff4570f02873c807125d4f248d0048,0.0098516217293863500%,Token Holder,
0xda8f9368eae4a35dba67b4933246079b0bd3f187,0.0098255047186853800%,Token Holder,
0x3eb820dca5bf89126f509413daa5e2a70ac1f685,0.0098240286164402200%,Token Holder,
0x027538271070e71cfc50a33864e35e526481d163,0.0098200261057567300%,Token Holder,
0x7453e41b16d32b74c34e31cb254413dfa2eabfa6,0.0098133125372653400%,Token Holder,
0x7958f738584cce68a345c7906e1a4584042b0217,0.0098056248555617700%,Token Holder,
0x026542fe2c8489bffb79bea409c6dc3cdcde4c2b,0.0097948168121379200%,Token Holder,
0xae30e1b02b314f99d91774048b2aed19f9189685,0.0097946496596354600%,Token Holder,
0x9b90edc82fe0e4a557160db8bb0392d87c279e39,0.0097820801655094500%,Token Holder,
0x7647b25c43c3e1bf801570de5245636e036cbf57,0.0097810022950522700%,Token Holder,
0x515fe89d7c50e5fc86aaed3f1c1c85a90acf8a59,0.0097466563235719100%,Token Holder,
0x97490f251bad606fa8304f5143359e728013394e,0.0097461172197177500%,Token Holder,
0xd4a74b8764e27c2cdfac1f9e4bacc235bad9182d,0.0097397011068109000%,Token Holder,
0x9f8d6acc821f0de7f6bdcc473f1bd0d65da8556b,0.0097351739072494100%,Token Holder,
0x50e0386beffb1a6b8dfd0e09cf93b462aea2706f,0.0097024450327933100%,Token Holder,
0xbbb42dca2ff8b4bb9ce3ba1dc0c36b77e3bc5513,0.0096983421353073700%,Token Holder,
0x6ca165f2ff93d5350cf0d1cd4495bb082b4150b4,0.0096809576325718800%,Token Holder,
0xf2983298f0430b53d7df93e87fac3f7e16fecdbf,0.0096773837792678900%,Token Holder,
0xb825d8c9745dec80a2cd027ea35ac1ba72108782,0.0096691985343997500%,Token Holder,
0xee3840df09b5eb8154865a1d1162b494e9abc0d3,0.0096669030361018400%,Token Holder,
0x3ee93b9c67dd9ea96e0a98cc49b6663ea786f85d,0.0096631305038049800%,Token Holder,
0x6cb899c26bdef7b1815fb56dafd6adfb9bb09f4c,0.0096628794603064100%,Token Holder,
0xea787ffe2890cc07867bf7d0e1029d13efbfc2f9,0.0096381395122570700%,Token Holder,
0x3a08ca9e3a394c7b947b9ca56493e38176f3428c,0.0096328175640258700%,Token Holder,
0x0acdd15d3dbbd1c0c8fc9bc518422607247da76e,0.0096245774298369100%,Token Holder,
0x629e18d02d2fa13af98f976da42b0bd6d1d2d634,0.0096177118442031400%,Token Holder,
0xf0aecbd1b7aa1a7089160ee464d698e8901bcdaa,0.0096163604528000600%,Token Holder,
0x00229796956477b6c0288302bd85d71d188fb994,0.0096145003537879600%,Token Holder,
0xccae540b75581b1dca4d4abca015b9acce9de57d,0.0095952790363519800%,Token Holder,
0xd53638e72d7888f6773405e2c4b2858d2fde969a,0.0095890334943957100%,Token Holder,
0x8d83adbea264ec5e59d7afe37245368605ef080d,0.0095878390775394200%,Token Holder,
0x044a32ed6937d4342375f230054eb1a4d69cc2ad,0.0095838979991582300%,Token Holder,
0x216b3b33976641421b15d0260ca0160c993bdcdc,0.0095827190716282200%,Token Holder,
0x51999431d814e71bb9d07d3d4692734656110f96,0.0095789865687491400%,Token Holder,
0x4d8207fad32dd1887b4567450dad3fabcff746e6,0.0095754269021471700%,Token Holder,
0x47d20c437fa92d5d777450220775843255453b48,0.0095741269158403800%,Token Holder,
0x9b35fa8639bb06712600840184c3707f0ebbf012,0.0095652355460980900%,Token Holder,
0x49292790d222091abe2cd05ff7c9bc851571f2f4,0.0095645330018679500%,Token Holder,
0x4d549a4cd2c472d807b470c9af678baeb6650e13,0.0095594914713754300%,Token Holder,
0xe235686d440f6309c00aaed961981a14aaaff6f0,0.0095560848330291700%,Token Holder,
0xb0c44943f23a06f18a12a622307f68db8033bbdb,0.0095554239458015300%,Token Holder,
0x9a7c027c765e725a3a30a61b5b4b7ead72d45ad2,0.0095550984903293100%,Token Holder,
0x47cbb32d70e53c59290a32b7b806fe5aee02b43d,0.0095550168859128500%,Token Holder,
0xadf61f5d5ac96666464b40c65fdfb124b6d3fc9d,0.0095550168820762300%,Token Holder,
0x9f7151830bd1aca95cc4f06157457a3c0f8a2c33,0.0095550168820762200%,Token Holder,
0x57fd2605aa93a46d6363f1e2f0501e1ccfcda8a7,0.0095550168820762200%,Token Holder,
0x8007ea66b8e05cfc29e7dd9ce3f545d63d1dd677,0.0095550168820762200%,Token Holder,
0x35ed5806538f955feec941033d276c85ab85e336,0.0095550168820762200%,Token Holder,
0x310bd2097eab651b7a539007a3bebec9563555f1,0.0095550168820762200%,Token Holder,
0xda0410ab79f7596fa0ec45336ef6cda841319407,0.0095550168820762200%,Token Holder,
0x6856d65ebee765a3a77e996f8490e47211bbd74f,0.0095550168820762200%,Token Holder,
0x5eaa7b0656e59c28b87057d3034849e205ab4896,0.0095550168820762200%,Token Holder,
0x98b6b45db1dda541a056fa397a80a7d2ea63685e,0.0095550168820762200%,Token Holder,
0x3dd9c297c5fbd48f3bb6f2a09a8a9b46269cc199,0.0095550168820762200%,Token Holder,
0x3305b48eb48e2dda716c7adcc4d65c6d042c344c,0.0095550168820762200%,Token Holder,
0xab1f84be2581fdd0fce8e3c69ed260cb8b61a4f9,0.0095550168820762200%,Token Holder,
0x28dbb1a5d6c69fca7f507fcf555d1189519b50e7,0.0095550168820762200%,Token Holder,
0xef4dd3a4781f5d91b2c3d9fbb2fde5e05cb85672,0.0095550168820762200%,Token Holder,
0x2d30468e732469466af19cb953d9fc535b20a156,0.0095550168820762200%,Token Holder,
0xcc189230609e8e3b58ce4ee066943ffef4014d93,0.0095550168820762200%,Token Holder,
0x127bbb0f6d42f8b3f61b3fe59925eddc5ea45d72,0.0095550168820762200%,Token Holder,
0x691e3f1325bdba98a2cb402575313dce6086d975,0.0095550168820762200%,Token Holder,
