Address,Allocation,Type,Sum
0xE77B5ff8c07BCAD515B547BBcD8F628F005Ca6e7,0.049299657%,user,
0xE77B5ff8c07BCAD515B547BBcD8F628F005Ca6e7,0.000843770%,user,
0x8A506e114DC4fD1d09878336a12bc45749A56174,0.010042490%,user,
0xC7410f107D4b7172c7D7AC333784bd6F3Daebc78,0.037462958%,user,
0x3255f62BbD1317ed1590228f287be8D602d78443,0.032834183%,user,
0xaA50a708D23DEcB0851b1f76ecf3177335434124,0.000016900%,user,
0xaA50a708D23DEcB0851b1f76ecf3177335434124,0.000131264%,user,
0xaA50a708D23DEcB0851b1f76ecf3177335434124,0.000010200%,user,
0x56fB9bbDA3322074A2f68C523cc67d4a0927089e,0.000000996%,user,
0x64ae4132Bbed92F21978A04cf9818632760A2D4D,0.124861517%,user,
0x1BbCB220D0a23281Fc0c51F43Ad49e03Dbe5FA96,0.191765297%,user,
0x7515045737138efD35298e227C3D5C9F2a12349A,0.000743241%,user,
0xE5eadbCEe122195a95187491B1fe454c21992B1d,0.007812966%,user,
0xaDc8dF2B06E897972940CfeB9Daf96A61133a456,0.083596229%,user,
0xA6Ed9AdF3531eDC76Dd1880A1Bf4427aC2501949,0.145471471%,user,
0x7117E0Ff74F701a54ab727eb5323dA47Fe6AE037,0.024110033%,user,
0x0F613b6D34cEa2a4C310764905ff20d3b5aE02c8,0.047440806%,user,
0x60BC5E0440C867eEb4CbcE84bB1123fad2b262B1,0.006802650%,user,
0x21caDed0E50b60646af532E37D3124cF2669752B,0.094877584%,user,
0x21caDed0E50b60646af532E37D3124cF2669752B,0.094877582%,user,
0x21caDed0E50b60646af532E37D3124cF2669752B,0.094877578%,user,
0x21caDed0E50b60646af532E37D3124cF2669752B,0.094972757%,user,
0x21caDed0E50b60646af532E37D3124cF2669752B,0.095444246%,user,
0x21caDed0E50b60646af532E37D3124cF2669752B,0.095457641%,user,
0x21caDed0E50b60646af532E37D3124cF2669752B,0.095457641%,user,
0x21caDed0E50b60646af532E37D3124cF2669752B,0.094965209%,user,
0x21caDed0E50b60646af532E37D3124cF2669752B,0.094877534%,user,
0x112D8df6507692e95aA7AdE3A889cBAFc2e7c1Be,0.214285714%,user,
0x68f3Ed374Ab786A5b8eA959c89C4F06e83f52FC1,0.214285714%,user,
0x112D8df6507692e95aA7AdE3A889cBAFc2e7c1Be,0.214285714%,user,
0x112D8df6507692e95aA7AdE3A889cBAFc2e7c1Be,0.214285714%,user,
0xA88E8E6212D50b7Fa8EE7051E37e1284261e0b94,0.214285714%,user,
0x8336D63cf4FA299476B121A6930C691A293a7a79,0.214285714%,user,
0x09dEfda01Bf18E5c31496E486d41E387c8a2B201,0.214285714%,user,
0x8C74aaD7a7daC4feF064145eAe2bcbF97c3547f7,0.214285714%,user,
0x726461FA6e788bd8a79986D36F1992368A3e56eA,0.214285714%,user,
0x8C74aaD7a7daC4feF064145eAe2bcbF97c3547f7,0.214285714%,user,
0x8C74aaD7a7daC4feF064145eAe2bcbF97c3547f7,0.214285714%,user,
0x8336D63cf4FA299476B121A6930C691A293a7a79,0.214285714%,user,
0x8336D63cf4FA299476B121A6930C691A293a7a79,0.214285714%,user,
0x8336D63cf4FA299476B121A6930C691A293a7a79,0.214285714%,user,
0xA88E8E6212D50b7Fa8EE7051E37e1284261e0b94,0.214285714%,user,
0xAf86f48f891b05ae9F9115347F52E3bb4868E003,0.214285714%,user,
0xA88E8E6212D50b7Fa8EE7051E37e1284261e0b94,0.214285714%,user,
0x6032F347dAC7eAff74B972e8aCeEBF23145d9C94,0.214285714%,user,
0xA88E8E6212D50b7Fa8EE7051E37e1284261e0b94,0.214285714%,user,
0xA88E8E6212D50b7Fa8EE7051E37e1284261e0b94,0.214285714%,user,
0xA88E8E6212D50b7Fa8EE7051E37e1284261e0b94,0.214285714%,user,
0x09dEfda01Bf18E5c31496E486d41E387c8a2B201,0.214285714%,user,
0xEf3c0a7D04d2f61Ec7D964a4538465C2a94aef05,0.214285714%,user,
0x64ae4132Bbed92F21978A04cf9818632760A2D4D,0.214285714%,user,
0x68f3Ed374Ab786A5b8eA959c89C4F06e83f52FC1,0.214285714%,user,
0x96B9D9a5cFe8c572DeF7588d31f7921138794e24,0.214285714%,user,
0x09defda01bf18e5c31496e486d41e387c8a2b201,0.214285714%,user,
0x09defda01bf18e5c31496e486d41e387c8a2b201,0.214285714%,user,
0x09defda01bf18e5c31496e486d41e387c8a2b201,0.214285714%,user,
0x09defda01bf18e5c31496e486d41e387c8a2b201,0.214285714%,user,
0x09defda01bf18e5c31496e486d41e387c8a2b201,0.214285714%,user,
0x47f98fa3a3f8d8a62d99d112ce74e68b8de79f89,0.214285714%,user,
0x09defda01bf18e5c31496e486d41e387c8a2b201,0.214285714%,user,
0x726461fa6e788bd8a79986d36f1992368a3e56ea,0.214285714%,user,
0x91d73e9e176c7f8e13cc36ce9532ef4754567157,0.214285714%,user,
0x2b185c762f6fb49a07116ec06b238b58fe2bec53,0.214285714%,user,
0xfda16932cd56b9dcab6877df96c3a6bbc6cb33c0,0.214285714%,user,
0xfda16932cd56b9dcab6877df96c3a6bbc6cb33c0,0.214285714%,user,
0x21caded0e50b60646af532e37d3124cf2669752b,0.214285714%,user,
0x30f89f5f4cf25f457b4d9cbfb64a64a97f00bed0,0.214285714%,user,
0xfda16932cd56b9dcab6877df96c3a6bbc6cb33c0,0.214285714%,user,
0xfda16932cd56b9dcab6877df96c3a6bbc6cb33c0,0.214285714%,user,
0xfda16932cd56b9dcab6877df96c3a6bbc6cb33c0,0.214285714%,user,
0x726461fa6e788bd8a79986d36f1992368a3e56ea,0.214285714%,user,
0x726461fa6e788bd8a79986d36f1992368a3e56ea,0.214285714%,user,
0x8336d63cf4fa299476b121a6930c691a293a7a79,0.214285714%,user,
0x06d9be10646097ae89a3a1a07cea3e733c773574,0.214285714%,user,
0x112D8df6507692e95aA7AdE3A889cBAFc2e7c1Be,0.214285714%,user,
0x60d320a138DEB35Ac3B666BA746399251Ef60D2D,0.214285714%,user,
0x09dEfda01Bf18E5c31496E486d41E387c8a2B201,0.214285714%,user,
0x8336D63cf4FA299476B121A6930C691A293a7a79,0.214285714%,user,
0x112D8df6507692e95aA7AdE3A889cBAFc2e7c1Be,0.214285714%,user,
0x09dEfda01Bf18E5c31496E486d41E387c8a2B201,0.214285714%,user,
0x64ae4132Bbed92F21978A04cf9818632760A2D4D,0.214285714%,user,
0x64ae4132Bbed92F21978A04cf9818632760A2D4D,0.214285714%,user,
0x64ae4132Bbed92F21978A04cf9818632760A2D4D,0.214285714%,user,
0x389BD7cad27ACc90adEF1D23Ee2E8CC8608DcC18,0.214285714%,user,
0xf087491dbb6d94a1332501BC087390B887B3Ec92,0.214285714%,user,
0xAf86f48f891b05ae9F9115347F52E3bb4868E003,0.214285714%,user,
0x2B185C762F6Fb49a07116EC06B238B58Fe2BeC53,0.214285714%,user,
0x2B185C762F6Fb49a07116EC06B238B58Fe2BeC53,0.214285714%,user,
0x2B185C762F6Fb49a07116EC06B238B58Fe2BeC53,0.214285714%,user,
0x09dEfda01Bf18E5c31496E486d41E387c8a2B201,0.214285714%,user,
0x7caa741d741a38be582fa619ea51f4657d85e85f,0.214285714%,user,
0x389bd7cad27acc90adef1d23ee2e8cc8608dcc18,0.214285714%,user,
0x389bd7cad27acc90adef1d23ee2e8cc8608dcc18,0.214285714%,user,
0xaf86f48f891b05ae9f9115347f52e3bb4868e003,0.214285714%,user,
0x4b67945a88b434f22ec1308ad89769fd35127a5f,0.214285714%,user,
0x389bd7cad27acc90adef1d23ee2e8cc8608dcc18,0.214285714%,user,
0x64ae4132bbed92f21978a04cf9818632760a2d4d,0.214285714%,user,
0x64ae4132bbed92f21978a04cf9818632760a2d4d,0.214285714%,user,
0x68f3ed374ab786a5b8ea959c89c4f06e83f52fc1,0.214285714%,user,
0x726461fa6e788bd8a79986d36f1992368a3e56ea,0.214285714%,user,
0x726461fa6e788bd8a79986d36f1992368a3e56ea,0.214285714%,user,
0x112d8df6507692e95aa7ade3a889cbafc2e7c1be,0.214285714%,user,
0x7caa741d741a38be582fa619ea51f4657d85e85f,0.214285714%,user,
0x7caa741d741a38be582fa619ea51f4657d85e85f,0.214285714%,user,
0x2b185c762f6fb49a07116ec06b238b58fe2bec53,0.214285714%,user,
0xa88e8e6212d50b7fa8ee7051e37e1284261e0b94,0.214285714%,user,
0xfda16932cd56b9dcab6877df96c3a6bbc6cb33c0,0.214285714%,user,
0xdbba7e9c9d0cb5010bef70795e3dcec3df591bda,0.214285714%,user,
0xdbba7e9c9d0cb5010bef70795e3dcec3df591bda,0.214285714%,user,
0x30f89f5f4cf25f457b4d9cbfb64a64a97f00bed0,0.214285714%,user,
0x64ae4132bbed92f21978a04cf9818632760a2d4d,0.214285714%,user,
0x64ae4132bbed92f21978a04cf9818632760a2d4d,0.214285714%,user,
0x64ae4132bbed92f21978a04cf9818632760a2d4d,0.214285714%,user,
0x64ae4132bbed92f21978a04cf9818632760a2d4d,0.214285714%,user,
0x64ae4132bbed92f21978a04cf9818632760a2d4d,0.214285714%,user,
0x64ae4132bbed92f21978a04cf9818632760a2d4d,0.214285714%,user,
0x2480759a369c1d7c5fc3e7c188201f959c3a7b54,0.214285714%,user,
0x2480759a369c1d7c5fc3e7c188201f959c3a7b54,0.214285714%,user,
0x64ae4132bbed92f21978a04cf9818632760a2d4d,0.214285714%,user,
0x64ae4132bbed92f21978a04cf9818632760a2d4d,0.214285714%,user,
0xfda16932cd56b9dcab6877df96c3a6bbc6cb33c0,0.214285714%,user,
0xfda16932cd56b9dcab6877df96c3a6bbc6cb33c0,0.214285714%,user,
0xaf86f48f891b05ae9f9115347f52e3bb4868e003,0.214285714%,user,
0xaf86f48f891b05ae9f9115347f52e3bb4868e003,0.214285714%,user,
0xaf86f48f891b05ae9f9115347f52e3bb4868e003,0.214285714%,user,
0x60d320a138deb35ac3b666ba746399251ef60d2d,0.214285714%,user,
0x726461fa6e788bd8a79986d36f1992368a3e56ea,0.214285714%,user,
0x68f3ed374ab786a5b8ea959c89c4f06e83f52fc1,0.214285714%,user,
0x60d320a138deb35ac3b666ba746399251ef60d2d,0.214285714%,user,
0x5d7425780f475bf22e93dc32fa9b7177b1e10621,0.214285714%,user,
0xf087491dbb6d94a1332501bc087390b887b3ec92,0.214285714%,user,
0xf087491dbb6d94a1332501bc087390b887b3ec92,0.214285714%,user,
0xf087491dbb6d94a1332501bc087390b887b3ec92,0.214285714%,user,
0xf087491dbb6d94a1332501bc087390b887b3ec92,0.214285714%,user,
0x25a29b20ceb6a369d707a4af766dfc646f46fce2,0.214285714%,user,
0x8336d63cf4fa299476b121a6930c691a293a7a79,0.214285714%,user,
0xdf7fa906da092cc30f868c5730c944f4d5431e17,0.214285714%,user,
0x726461fa6e788bd8a79986d36f1992368a3e56ea,0.214285714%,user,
0x726461fa6e788bd8a79986d36f1992368a3e56ea,0.214285714%,user,
0x726461fa6e788bd8a79986d36f1992368a3e56ea,0.214285714%,user,
0x8336D63cf4FA299476B121A6930C691A293a7a79,0.214285714%,user,
0x112D8df6507692e95aA7AdE3A889cBAFc2e7c1Be,0.214285714%,user,
0x64ae4132Bbed92F21978A04cf9818632760A2D4D,0.214285714%,user,
0x8336D63cf4FA299476B121A6930C691A293a7a79,0.214285714%,user,
0x09dEfda01Bf18E5c31496E486d41E387c8a2B201,0.214285714%,user,
0x8336D63cf4FA299476B121A6930C691A293a7a79,0.214285714%,user,
0x8336D63cf4FA299476B121A6930C691A293a7a79,0.214285714%,user,
0x8336D63cf4FA299476B121A6930C691A293a7a79,0.214285714%,user,
0x64ae4132bbed92f21978a04cf9818632760a2d4d,0.214285714%,user,
0x30f89f5f4cf25f457b4d9cbfb64a64a97f00bed0,0.214285714%,user,
0x68f3ed374ab786a5b8ea959c89c4f06e83f52fc1,0.214285714%,user,
0x8336d63cf4fa299476b121a6930c691a293a7a79,0.214285714%,user,
0x738dd7b22960dbe359ce10727906cd7aaf71020b,0.214285714%,user,
0x8336d63cf4fa299476b121a6930c691a293a7a79,0.214285714%,user,
0x96b9d9a5cfe8c572def7588d31f7921138794e24,0.214285714%,user,
0x8336d63cf4fa299476b121a6930c691a293a7a79,0.214285714%,user,
0x68f3ed374ab786a5b8ea959c89c4f06e83f52fc1,0.214285714%,user,
0x726461fa6e788bd8a79986d36f1992368a3e56ea,0.214285714%,user,
0x726461fa6e788bd8a79986d36f1992368a3e56ea,0.214285714%,user,
0x68f3ed374ab786a5b8ea959c89c4f06e83f52fc1,0.214285714%,user,
0x8336d63cf4fa299476b121a6930c691a293a7a79,0.214285714%,user,
0x8336d63cf4fa299476b121a6930c691a293a7a79,0.214285714%,user,
0x8336d63cf4fa299476b121a6930c691a293a7a79,0.214285714%,user,
0x8336d63cf4fa299476b121a6930c691a293a7a79,0.214285714%,user,
0x8336d63cf4fa299476b121a6930c691a293a7a79,0.214285714%,user,
0x8336d63cf4fa299476b121a6930c691a293a7a79,0.214285714%,user,
0x726461fa6e788bd8a79986d36f1992368a3e56ea,0.214285714%,user,
0x68f3ed374ab786a5b8ea959c89c4f06e83f52fc1,0.126050420%,user,
0x68f3ed374ab786a5b8ea959c89c4f06e83f52fc1,0.126050420%,user,
0x68f3ed374ab786a5b8ea959c89c4f06e83f52fc1,0.126050420%,user,
0x68f3ed374ab786a5b8ea959c89c4f06e83f52fc1,0.126050420%,user,
0x726461fa6e788bd8a79986d36f1992368a3e56ea,0.126050420%,user,
0x68f3Ed374Ab786A5b8eA959c89C4F06e83f52FC1,0.126050420%,user,
0x68f3ed374ab786a5b8ea959c89c4f06e83f52fc1,0.126050420%,user,
0x68f3ed374ab786a5b8ea959c89c4f06e83f52fc1,0.126050420%,user,
0x726461fa6e788bd8a79986d36f1992368a3e56ea,0.126050420%,user,
0xaf86f48f891b05ae9f9115347f52e3bb4868e003,0.126050420%,user,
0x8336d63cf4fa299476b121a6930c691a293a7a79,0.126050420%,user,
0x8336d63cf4fa299476b121a6930c691a293a7a79,0.126050420%,user,
0x726461fa6e788bd8a79986d36f1992368a3e56ea,0.126050420%,user,
0x8336d63cf4fa299476b121a6930c691a293a7a79,0.126050420%,user,
0x8336D63cf4FA299476B121A6930C691A293a7a79,0.126050420%,user,
0xA88E8E6212D50b7Fa8EE7051E37e1284261e0b94,0.126050420%,user,
0xA88E8E6212D50b7Fa8EE7051E37e1284261e0b94,0.126050420%,user,
0x68f3Ed374Ab786A5b8eA959c89C4F06e83f52FC1,0.126050420%,user,
0x68f3ed374ab786a5b8ea959c89c4f06e83f52fc1,0.126050420%,user,
0x68f3ed374ab786a5b8ea959c89c4f06e83f52fc1,0.126050420%,user,
0x68f3ed374ab786a5b8ea959c89c4f06e83f52fc1,0.126050420%,user,
0x68f3ed374ab786a5b8ea959c89c4f06e83f52fc1,0.126050420%,user,
0x68f3ed374ab786a5b8ea959c89c4f06e83f52fc1,0.126050420%,user,
0x68f3Ed374Ab786A5b8eA959c89C4F06e83f52FC1,0.126050420%,user,
0x68f3ed374ab786a5b8ea959c89c4f06e83f52fc1,0.126050420%,user,
0xA88E8E6212D50b7Fa8EE7051E37e1284261e0b94,0.126050420%,user,
0x68f3Ed374Ab786A5b8eA959c89C4F06e83f52FC1,0.126050420%,user,
0x68f3Ed374Ab786A5b8eA959c89C4F06e83f52FC1,0.126050420%,user,
0x68f3Ed374Ab786A5b8eA959c89C4F06e83f52FC1,0.126050420%,user,
0x68f3Ed374Ab786A5b8eA959c89C4F06e83f52FC1,0.126050420%,user,
0x68f3Ed374Ab786A5b8eA959c89C4F06e83f52FC1,0.126050420%,user,
0x68f3Ed374Ab786A5b8eA959c89C4F06e83f52FC1,0.126050420%,user,
0x236457d9c383cb99ffddc94d92d5ad22bd327137,0.126050420%,user,
0x738dd7b22960dbe359ce10727906cd7aaf71020b,0.126050420%,user,
0x8336d63cf4fa299476b121a6930c691a293a7a79,0.126050420%,user,
0x60d320a138deb35ac3b666ba746399251ef60d2d,0.126050420%,user,
0x60d320a138deb35ac3b666ba746399251ef60d2d,0.126050420%,user,
0x60d320a138DEB35Ac3B666BA746399251Ef60D2D,0.126050420%,user,
0x726461fa6e788bd8a79986d36f1992368a3e56ea,0.126050420%,user,
0x112D8df6507692e95aA7AdE3A889cBAFc2e7c1Be,0.126050420%,user,
0x60d320a138DEB35Ac3B666BA746399251Ef60D2D,0.126050420%,user,
0x09defda01bf18e5c31496e486d41e387c8a2b201,0.126050420%,user,
0xfda16932cd56b9dcab6877df96c3a6bbc6cb33c0,0.126050420%,user,
0x738dd7b22960dbe359ce10727906cd7aaf71020b,0.126050420%,user,
0xaf86f48f891b05ae9f9115347f52e3bb4868e003,0.126050420%,user,
0xaf86f48f891b05ae9f9115347f52e3bb4868e003,0.126050420%,user,
0x60d320a138deb35ac3b666ba746399251ef60d2d,0.126050420%,user,
0x60d320a138deb35ac3b666ba746399251ef60d2d,0.126050420%,user,
0x60d320a138deb35ac3b666ba746399251ef60d2d,0.126050420%,user,
0x60d320a138deb35ac3b666ba746399251ef60d2d,0.126050420%,user,
0x726461fa6e788bd8a79986d36f1992368a3e56ea,0.126050420%,user,
0x60d320a138deb35ac3b666ba746399251ef60d2d,0.126050420%,user,
0x60d320a138deb35ac3b666ba746399251ef60d2d,0.126050420%,user,
0x60d320a138deb35ac3b666ba746399251ef60d2d,0.126050420%,user,
0x60d320a138deb35ac3b666ba746399251ef60d2d,0.126050420%,user,
0x2b185c762f6fb49a07116ec06b238b58fe2bec53,0.126050420%,user,
0xf087491dbb6d94a1332501bc087390b887b3ec92,0.126050420%,user,
0xaf86f48f891b05ae9f9115347f52e3bb4868e003,0.126050420%,user,
0x389bd7cad27acc90adef1d23ee2e8cc8608dcc18,0.126050420%,user,
0x389bd7cad27acc90adef1d23ee2e8cc8608dcc18,0.126050420%,user,
0x389bd7cad27acc90adef1d23ee2e8cc8608dcc18,0.126050420%,user,
0x389bd7cad27acc90adef1d23ee2e8cc8608dcc18,0.126050420%,user,
0xf087491dbb6d94a1332501bc087390b887b3ec92,0.126050420%,user,
0xf087491dbb6d94a1332501bc087390b887b3ec92,0.126050420%,user,
0x0d0a38e64ed3fb480f42d9b15d0cb8de7b77a7bd,0.126050420%,user,
0x0d0a38e64ed3fb480f42d9b15d0cb8de7b77a7bd,0.126050420%,user,
0x8336d63cf4fa299476b121a6930c691a293a7a79,0.126050420%,user,
0xa88e8e6212d50b7fa8ee7051e37e1284261e0b94,0.126050420%,user,
0x0d0a38e64ed3fb480f42d9b15d0cb8de7b77a7bd,0.126050420%,user,
0xa88e8e6212d50b7fa8ee7051e37e1284261e0b94,0.126050420%,user,
0xa88e8e6212d50b7fa8ee7051e37e1284261e0b94,0.126050420%,user,
0x21caded0e50b60646af532e37d3124cf2669752b,0.126050420%,user,
0xaf86f48f891b05ae9f9115347f52e3bb4868e003,0.126050420%,user,
0x112d8df6507692e95aa7ade3a889cbafc2e7c1be,0.126050420%,user,
0x60d320a138DEB35Ac3B666BA746399251Ef60D2D,0.126050420%,user,
0x112D8df6507692e95aA7AdE3A889cBAFc2e7c1Be,0.126050420%,user,
0x726461FA6e788bd8a79986D36F1992368A3e56eA,0.126050420%,user,
0x60d320a138DEB35Ac3B666BA746399251Ef60D2D,0.126050420%,user,
0x726461FA6e788bd8a79986D36F1992368A3e56eA,0.126050420%,user,
0x726461FA6e788bd8a79986D36F1992368A3e56eA,0.126050420%,user,
0x0D0a38e64eD3FB480f42d9b15D0cb8dE7b77A7Bd,0.126050420%,user,
0xA88E8E6212D50b7Fa8EE7051E37e1284261e0b94,0.126050420%,user,
0x09dEfda01Bf18E5c31496E486d41E387c8a2B201,0.126050420%,user,
0x389BD7cad27ACc90adEF1D23Ee2E8CC8608DcC18,0.126050420%,user,
0x09dEfda01Bf18E5c31496E486d41E387c8a2B201,0.126050420%,user,
0xE35e430526c39f5c18Bf3471f3e1a97F2b65C5b0,0.126050420%,user,
0x09dEfda01Bf18E5c31496E486d41E387c8a2B201,0.126050420%,user,
0x76b60dCf71dA2294f8aA034432D925D1eED8cf68,0.126050420%,user,
0xAf86f48f891b05ae9F9115347F52E3bb4868E003,0.126050420%,user,
0x5a8792787975D27a690cCb0b3002d92F3eF49296,0.126050420%,user,
0xf087491dbb6d94a1332501BC087390B887B3Ec92,0.126050420%,user,
0xf087491dbb6d94a1332501BC087390B887B3Ec92,0.126050420%,user,
0xFDa16932cd56B9dCaB6877df96c3A6bbc6CB33c0,0.126050420%,user,
0xFDa16932cd56B9dCaB6877df96c3A6bbc6CB33c0,0.126050420%,user,
0x60d320a138DEB35Ac3B666BA746399251Ef60D2D,0.126050420%,user,
0x112D8df6507692e95aA7AdE3A889cBAFc2e7c1Be,0.126050420%,user,
0xf087491dbb6d94a1332501bc087390b887b3ec92,0.126050420%,user,
0x8336d63cf4fa299476b121a6930c691a293a7a79,0.126050420%,user,
0x8336d63cf4fa299476b121a6930c691a293a7a79,0.126050420%,user,
0x60d320a138deb35ac3b666ba746399251ef60d2d,0.126050420%,user,
0x60d320a138deb35ac3b666ba746399251ef60d2d,0.126050420%,user,
0x60d320a138deb35ac3b666ba746399251ef60d2d,0.126050420%,user,
0x60d320a138deb35ac3b666ba746399251ef60d2d,0.126050420%,user,
0x726461fa6e788bd8a79986d36f1992368a3e56ea,0.126050420%,user,
0x8336D63cf4FA299476B121A6930C691A293a7a79,0.126050420%,user,
0x60d320a138DEB35Ac3B666BA746399251Ef60D2D,0.126050420%,user,
0x60d320a138DEB35Ac3B666BA746399251Ef60D2D,0.126050420%,user,
0xf087491dbb6d94a1332501BC087390B887B3Ec92,0.126050420%,user,
0x112D8df6507692e95aA7AdE3A889cBAFc2e7c1Be,0.126050420%,user,
0x60d320a138DEB35Ac3B666BA746399251Ef60D2D,0.126050420%,user,
0x68f3Ed374Ab786A5b8eA959c89C4F06e83f52FC1,0.126050420%,user,
0xAf86f48f891b05ae9F9115347F52E3bb4868E003,0.126050420%,user,
0x8336D63cf4FA299476B121A6930C691A293a7a79,0.126050420%,user,
0x68f3Ed374Ab786A5b8eA959c89C4F06e83f52FC1,0.126050420%,user,
0xE35e430526c39f5c18Bf3471f3e1a97F2b65C5b0,0.126050420%,user,
0x68f3Ed374Ab786A5b8eA959c89C4F06e83f52FC1,0.126050420%,user,
0x726461FA6e788bd8a79986D36F1992368A3e56eA,0.126050420%,user,
0x8336D63cf4FA299476B121A6930C691A293a7a79,0.126050420%,user,
0x365212Ecc6715A561C1ec128FCc3AEd9DBF3c404,0.126050420%,user,
